Modified Dist2 [id: 2]	
4.01457	-3.77478
3.60473	4.48092
0.680293	2.23148
0.951545	-6.3757
4.68352	10.0477
1.38983	6.21223
1.20708	2.15789
6.25944	10.1712
2.41869	-3.85148
3.02315	1.06645
10.0949	-3.40435
4.11971	9.16572
4.6523	-1.7802
5.23803	3.30012
3.5798	15.6487
3.24194	5.41127
2.01731	-2.11761
3.78096	8.7846
5.10354	6.37039
8.72292	-1.71403
1.62499	-0.651786
1.14989	3.21512
7.10609	20.5217
5.47131	9.15812
10.8774	-5.44826
4.1205	1.43891
6.26897	-1.99011
4.01631	3.32337
2.22252	-12.2296
2.71433	8.35792
2.20516	-0.730769
5.8997	-1.03747
4.61772	-0.377683
-0.999804	0.132826
2.57917	5.7284
5.58783	6.59507
2.98301	1.55501
2.74295	-5.39721
3.35546	13.9666
-0.658773	8.68949
2.26288	-11.2879
5.3158	6.37169
3.00174	11.2079
5.38694	17.4738
4.70144	-4.69405
6.92616	14.1526
-0.142207	7.1362
4.64623	8.47705
8.42294	-1.24355
0.693189	6.43347
0.289472	-3.61092
4.32788	7.99668
8.57072	-4.8257
5.91591	9.40191
-1.21564	-5.27698
2.12332	9.14976
5.93792	4.08054
7.89729	13.5044
-0.917572	7.60073
6.06103	6.31713
1.44134	3.44862
2.86681	12.1754
-2.89343	7.61022
12.2072	9.63979
2.77076	3.71035
8.76359	3.85132
3.61075	-10.7846
6.75189	5.82112
3.42229	-2.61008
5.57742	0.786065
-3.35342	-2.81116
-0.00408742	-7.94707
5.61081	1.06975
2.67489	3.05378
-0.813305	13.6953
7.79253	10.879
0.0451559	-10.2374
3.99633	21.5105
4.95963	-3.04178
9.07133	-3.51061
8.99853	9.30796
10.472	4.44884
3.8663	0.60045
-0.0984166	-3.88419
6.24725	11.1179
0.949511	4.61629
3.07674	2.66812
5.89682	9.49175
2.55204	-10.6562
6.90798	10.8546
0.785385	11.9756
2.81876	9.23486
13.1081	7.4658
4.57463	-8.74997
2.14931	9.52818
9.49693	-0.879403
4.90498	5.72547
10.2702	10.053
-0.734915	6.64774
2.62686	-0.865958
2.61242	-2.16266
8.17308	2.32698
-1.42477	-15.2161
4.28278	-8.60498
3.46664	13.4612
6.89398	4.36566
11.38	14.3898
6.36345	-1.88436
2.0565	4.17716
6.29581	6.08764
2.50222	10.7421
4.03699	5.79099
2.13742	13.9465
6.13583	1.27647
6.92038	5.04592
-2.29699	-4.47614
2.81729	7.23833
2.56622	3.23228
10.6549	12.2909
12.6943	-19.0912
8.29208	9.76309
1.46147	6.2707
-0.896204	2.56406
7.31543	3.94857
2.68899	7.6796
10.3017	6.25531
-3.65157	0.375305
-0.652122	-8.23332
1.58781	2.23945
-4.5196	0.640277
4.3893	-5.29347
3.518	-2.75836
7.45117	8.23435
4.22277	-16.1762
1.84268	11.2978
6.40082	6.89169
7.37942	10.9596
2.12257	16.6305
2.63115	8.47365
-0.604462	13.2798
-0.236655	14.6428
3.84564	0.349319
6.35159	-0.568977
-2.46659	3.66183
-2.00395	5.25163
3.43743	3.30051
2.30592	11.0353
2.96547	-3.57775
6.78086	3.00972
3.90909	5.77452
7.67038	7.43502
6.49795	-3.59201
6.32003	12.667
7.50724	-1.39376
4.94413	3.31422
10.0223	13.1125
1.09135	9.83331
3.1289	17.1916
7.17907	5.09627
3.49279	0.824182
10.0152	5.09656
-1.42212	-8.2265
4.52331	12.421
5.5083	2.78855
9.31176	-6.40408
4.73991	6.30058
8.20487	7.16682
-0.230999	-0.732032
4.49941	4.20027
5.25368	14.722
4.71579	2.61132
-1.40046	9.87843
2.21486	2.74254
4.55941	5.78652
7.94839	18.5934
10.2603	10.0769
-0.417532	-2.64294
2.39763	5.89466
1.48862	13.7149
-3.45028	12.3568
-1.68741	0.790621
-0.863055	10.1546
9.50421	7.62346
0.00659995	5.55508
-2.16017	13.8392
9.88154	13.1971
4.41411	3.37652
6.17709	24.567
2.69023	-7.34223
3.50036	7.82937
6.65668	8.35278
-1.61588	20.4356
-6.77216	5.17547
5.00882	7.72924
7.98769	-8.75714
2.01829	-4.15226
6.43864	-1.90893
4.87031	-1.82843
8.25977	4.38469
4.71068	6.65113
6.17498	5.45094
7.85058	10.0307
4.96239	7.68751
7.10911	-11.5535
1.67912	4.95078
10.09	1.16022
-2.0783	12.9691
-1.82629	9.52369
0.576201	-1.46961
-0.204781	-5.49099
4.36006	-6.29572
6.65619	8.03659
6.05287	17.0042
13.6069	6.58943
5.95262	-2.73007
3.93824	7.55944
-1.68162	-3.55109
8.53916	0.382887
-6.60163	0.374526
7.15817	23.4352
4.70738	15.3211
2.51652	9.62328
7.65858	5.34532
-2.0846	3.74014
3.7251	-1.85923
6.54916	4.07202
2.97195	-4.18942
4.22851	15.6338
2.69733	-2.06396
6.33288	1.92829
1.99308	16.3347
6.44152	1.09251
-1.15519	-5.33331
6.16789	2.11238
9.86449	-4.9336
2.56971	8.3611
-0.733052	2.82
9.02176	3.41544
5.10643	15.2165
5.92101	13.688
8.39747	7.8061
8.00972	-3.41285
1.02906	7.94999
-4.56953	1.69933
6.33974	10.3665
0.770042	7.00339
4.36402	7.42657
7.35269	-12.2491
1.20247	15.5629
2.09111	6.51331
2.6339	1.62396
2.2414	-8.62942
8.01476	0.636718
2.66923	8.1479
0.960354	5.92029
-0.123953	3.03575
4.3901	-5.59336
1.93286	-1.93041
-0.726761	5.64863
1.73342	-2.45688
5.85596	4.60611
0.369038	2.8573
-0.51145	-5.23496
8.3863	8.49162
5.18832	10.8874
4.80268	0.981921
-4.72892	4.08472
6.27737	-3.70618
4.31423	1.55843
7.99729	12.3456
8.83712	-0.460443
2.31539	2.01988
0.420051	-3.82082
2.23085	-2.54887
3.40135	1.28248
0.906376	1.07191
8.96988	2.88798
2.4626	10.9115
-0.956602	4.33579
1.47228	9.52989
12.5666	0.0499786
2.14799	3.17282
7.97406	0.640609
3.42873	3.68149
-6.17047	-3.85532
8.15419	-2.4216
8.23723	5.55114
2.53437	-3.64919
11.0482	-2.41526
0.343318	11.9542
3.38945	2.26314
11.4935	-1.21178
5.12339	4.36558
7.26166	-5.13125
7.20809	-7.68629
2.08997	1.61034
8.27376	16.3067
5.53315	24.0207
-1.44569	6.13799
4.53463	11.4973
1.96058	6.52312
6.8138	-7.46228
8.29574	6.3166
-0.170485	24.8062
9.56001	15.803
5.28446	-2.45135
-0.680572	1.91369
1.26211	3.47574
6.58939	12.4915
-0.885886	0.0443804
4.22529	2.57146
2.69714	6.60835
-2.37126	18.2468
7.51399	-5.09258
10.8244	11.2045
1.58418	-7.87019
4.07169	-5.47699
3.60729	1.62265
1.51827	3.07835
2.90298	-2.09184
-0.0157365	1.04339
-2.14041	3.19474
7.65204	9.98422
4.94758	-2.85893
10.9358	2.6159
-0.670647	6.35323
2.85542	11.9849
3.39085	1.80958
7.89989	-18.5132
-4.31211	13.3853
-2.29936	-0.507967
2.39328	2.9142
10.8709	0.431029
4.30973	1.80103
6.47142	-10.8513
0.354201	7.51445
1.65102	9.97421
3.23991	14.0956
-2.17277	3.03633
9.95187	12.1244
-4.02943	9.59534
3.11373	6.28184
-1.37148	3.57956
7.91233	-3.2127
0.989566	-3.58686
4.7569	14.5837
0.588295	12.8189
2.98923	0.41827
7.03839	0.285043
4.31705	-3.66138
13.8956	2.45845
11.0819	1.44157
2.15904	12.9803
8.65343	-5.47032
1.48711	24.0564
13.6573	-6.72587
3.51491	5.29823
0.139011	3.29906
10.5958	5.90076
-1.88587	-6.27851
-3.12837	-0.557052
3.2248	-0.801204
4.695	-1.34499
3.61105	-2.77427
2.44665	5.06099
3.35173	12.9966
2.54519	10.417
3.07902	7.64775
1.53522	-6.54899
9.09445	8.52124
3.68235	2.06499
7.60484	-14.4618
1.14621	2.07659
5.81595	7.49288
-1.90956	9.15571
6.27594	-11.2515
14.5326	9.17643
1.85714	1.47225
9.10111	13.9704
4.86286	9.68923
6.9602	-9.99572
0.631055	-1.85882
2.52443	-7.50675
5.85893	9.02553
3.36922	4.80757
7.60641	1.95133
5.31447	12.4386
6.48909	18.004
1.72735	-8.51554
1.02106	21.2247
5.25437	5.60885
4.51805	-5.35056
-3.91817	2.71938
1.87089	6.99386
3.19879	13.8607
6.52647	15.2544
4.6147	-5.6899
6.43443	7.65599
3.4651	2.94478
9.32278	-9.83696
3.05384	5.31452
4.13295	-4.94573
-0.682865	-7.13779
4.08006	2.67954
1.65163	5.32256
-0.274446	3.34078
3.81615	8.97399
7.64649	9.03342
9.30004	23.1455
6.60372	-3.14466
8.67906	10.1426
8.37786	10.0406
3.73574	4.2026
8.96843	11.8311
9.89762	4.41986
-1.27991	11.5741
7.01679	-0.838253
2.81665	-1.27586
1.59042	-0.521568
0.501006	22.1966
3.41455	14.9164
-0.601991	-17.5616
0.435619	7.73427
9.66061	-3.59896
8.35185	-2.89068
3.98883	2.91381
4.8045	16.0077
3.98697	-8.39038
9.14333	1.19207
2.68467	9.83034
5.95577	16.1108
7.23706	1.6751
0.273025	-14.7985
3.36772	7.63464
2.52928	3.49232
-3.3464	-2.93733
3.47502	3.17276
3.51954	-0.826788
-4.12624	14.3494
8.16247	7.73478
4.01239	-6.65809
8.85746	1.71139
3.41561	10.3282
7.18127	-6.6679
0.704704	12.3603
2.64261	-0.478679
-1.02359	8.08564
-1.82408	4.1969
3.12737	12.7189
5.84884	4.71018
2.03529	-7.28728
8.03957	-0.984681
3.46085	18.0347
1.33809	-3.78115
12.0795	7.60515
4.40754	8.67812
2.21529	4.13266
-1.60297	17.0504
-3.7144	9.57736
10.4698	19.6408
3.01692	-2.53608
0.0441508	11.2584
6.50329	4.70978
0.493768	11.6753
1.17593	2.43919
-0.72372	-4.20539
5.79302	12.701
6.33161	14.9861
11.936	8.80968
3.16412	8.94254
3.87257	-14.4454
5.23436	12.8537
5.85229	0.48722
1.78314	8.6971
5.42435	8.81437
10.0728	4.37818
2.52262	12.7927
-0.602284	10.4171
9.21472	7.07958
4.81451	7.30995
0.947374	-6.83325
8.25955	-9.20338
3.78141	-6.66484
8.22522	-0.85276
10.3276	9.04248
6.87583	-12.812
-2.88	9.9209
4.07281	8.86091
5.74088	-4.49261
14.5485	-2.30574
9.90269	12.152
6.24916	8.96704
6.86226	4.43388
1.69053	7.59071
5.43109	-6.84065
10.3603	3.2671
-0.343493	3.7443
3.20472	8.74225
6.04252	12.8359
2.003	5.06896
-0.0621686	-2.62208
1.17936	2.90021
4.23884	-8.91661
6.07616	6.78122
0.0337443	3.49382
1.11462	-4.6624
5.42544	6.29271
-0.287333	-16.1081
2.9967	9.00156
9.34418	19.9632
11.469	14.5375
3.45767	7.52171
5.34208	0.961591
8.93479	3.64434
-2.61527	7.79981
8.04248	10.5498
11.2157	25.7043
9.71418	-0.819921
9.03165	-0.63669
1.19117	3.44316
5.74953	-3.51287
4.2712	6.15625
-0.453792	-1.38803
-0.377389	-6.19906
8.00435	9.48734
9.11492	5.06678
2.41542	13.5658
3.86219	2.27011
7.57188	7.31397
-0.704038	-2.1796
4.83175	9.77804
3.54391	-10.5925
13.3468	-9.89783
3.98223	-14.8452
4.77922	3.48065
6.79238	12.1944
9.4099	-13.5893
1.20121	9.8844
5.81739	18.3568
13.869	6.63594
-1.00526	11.7207
2.7354	1.96047
-1.59326	3.94561
0.730788	0.770451
4.43127	0.27738
7.42412	4.87369
1.00621	-0.620189
0.214436	13.46
4.79674	15.7322
2.60336	0.978541
3.61821	7.7784
7.70182	10.013
1.9128	-1.47212
10.0721	5.68816
4.5367	9.48961
5.64107	-6.83952
1.53078	-0.881516
-0.865876	0.733795
5.22915	5.54597
3.48765	-0.868974
-1.59219	0.0944573
0.504531	11.7246
1.90674	-2.24055
-0.126718	8.22472
4.22346	6.2098
2.03737	1.86756
-0.348122	-10.6329
8.66143	-10.1887
8.98495	3.99728
13.7805	1.15869
4.43821	18.9527
5.29246	3.69
-1.19418	-1.58275
3.87458	2.04865
0.542774	-7.60085
3.69327	3.47663
8.66945	11.9003
5.63261	-4.28016
5.76483	-6.25678
4.06963	-8.43728
2.9781	-3.07967
6.08842	-9.19875
0.55287	-7.34142
0.270728	-1.90939
0.669761	11.0574
2.42809	-1.37537
4.50676	-5.33537
4.58786	9.058
5.76502	-12.0326
9.10129	3.08463
5.22696	2.14931
-1.91371	-2.88479
7.85292	7.74513
4.13916	22.6702
7.53157	-4.61176
8.70836	8.79766
2.56374	-2.79766
11.1723	4.63199
1.61514	-1.81132
2.28242	8.03534
1.96668	-3.81893
-1.88176	2.98071
9.36084	10.6005
3.4827	1.5324
5.99047	5.24129
4.48345	8.82096
2.73508	4.59734
7.26727	-4.7875
6.59961	4.06776
0.2205	7.4139
7.54926	-8.20924
6.96928	1.34041
1.80303	6.21278
8.18176	4.43988
-1.67362	-2.49538
1.93829	11.5268
7.80051	-1.58141
6.2772	7.11324
3.42069	10.1652
6.69109	13.5943
3.48823	9.50838
2.02855	5.61257
0.360388	15.8109
3.77066	15.4161
-1.22831	-3.08438
5.23523	-4.91075
9.14811	-0.419467
2.73454	-2.60905
1.10314	-7.53472
6.20293	8.05691
-0.857594	4.28835
5.16909	-0.546967
3.58069	13.6993
-1.12397	-3.47809
3.77125	6.59295
4.50744	6.92873
3.70605	4.10591
6.33007	13.1295
9.22731	8.72857
6.62172	6.9764
4.09163	2.90804
3.1009	5.50831
1.46046	-0.234026
12.1165	-21.9465
7.52083	5.23272
2.26875	8.15824
-1.50076	9.71271
9.18518	10.6977
0.477617	-4.83615
1.07087	-0.952839
3.23573	0.196868
-1.22936	11.5556
8.08688	13.4786
10.7607	-14.115
2.93781	11.6891
3.91256	16.5068
4.00353	-1.08825
-0.0451555	-5.76621
3.20553	-10.2912
4.33279	4.83181
8.12129	-3.85056
8.08047	9.47592
-1.88896	-13.8334
7.37163	-1.54277
9.26059	5.86038
2.05763	7.60205
7.46301	-3.10296
6.98247	9.4178
6.20806	-3.7546
6.53005	2.52979
0.794231	6.93349
10.6618	-2.57199
4.20361	-5.91254
2.10722	-0.358007
9.76104	0.0540269
1.43701	6.67103
7.32499	2.45991
4.74375	-4.04977
1.47477	-3.01841
-0.560049	11.6489
1.17411	5.40755
4.98616	13.2527
5.11452	18.8136
3.03694	-1.80213
3.27188	-1.16491
2.16752	7.60318
4.75674	-4.23833
-1.20654	4.49106
3.33291	-1.51019
3.22287	-18.1072
1.26872	6.45466
5.96093	0.901009
2.17207	11.82
0.509792	7.42899
8.37888	10.0631
7.27568	7.00615
-0.396583	7.45406
7.52618	9.52287
5.08384	-8.33851
2.09162	2.11475
1.89406	-17.7817
-0.976409	6.6066
9.64609	18.0884
10.6591	-1.03272
1.26723	10.1471
-3.22365	5.85459
10.974	8.73938
7.71592	3.80461
0.167961	15.7793
5.66614	-0.651783
3.41267	10.6055
4.73647	11.1437
2.43118	-1.3462
1.03792	4.25624
6.43805	20.391
6.46846	5.07609
9.15635	5.20873
4.09759	-6.85847
14.3708	-1.45236
3.887	-5.73203
3.0819	-9.21841
7.09542	9.39965
4.20548	3.51549
6.20342	-5.50495
2.25478	-8.80814
10.8516	14.4923
2.09598	-8.05641
2.81779	14.659
-2.46705	5.97611
1.44962	0.121954
4.84294	12.3676
4.24399	3.22478
4.97743	1.31886
10.5263	2.55394
-5.65203	-1.19155
2.84771	-10.162
5.56452	-2.99434
10.407	1.63168
5.72291	0.239566
1.96749	3.29051
-6.63421	20.5297
8.22774	7.12991
6.1494	-1.6939
4.85898	-2.73004
4.16064	-5.83116
-0.0297378	14.0631
-5.63535	2.75413
5.85104	13.4949
-0.242793	16.5556
7.54822	16.2332
15.3682	-2.28681
-5.02781	-0.256093
7.86974	2.5326
7.78399	-4.60566
-4.1812	7.28628
-3.40576	-2.79451
2.28275	10.4352
-2.36562	-5.56707
6.43676	12.7656
5.44065	0.566157
7.03313	8.5591
-2.91732	19.9404
4.13583	-3.15201
7.40041	5.19345
1.33346	4.58803
8.47204	7.13134
-0.632318	2.91942
7.60921	-15.7732
-0.109891	-8.85862
7.78921	19.13
7.85954	-1.93847
4.89998	15.0878
-0.184362	2.26675
7.28851	0.203624
4.67453	-1.95956
5.9597	6.08229
7.69322	7.00973
8.1762	-10.4706
7.12658	12.2889
4.90503	-3.2962
1.82291	17.7025
0.74533	10.4988
0.168994	13.8979
3.45616	9.48066
-1.03104	-5.8456
-1.1952	-10.7046
4.09684	4.51918
3.68226	7.76783
3.09149	-3.79178
2.57798	3.34751
7.28845	6.21126
6.28711	1.08958
1.51797	9.02191
0.0203262	-5.28938
0.753185	11.0997
-2.6527	6.55848
-0.272955	-1.88135
4.10717	9.21746
10.1971	-6.10068
8.19457	17.5947
-1.53811	17.7266
2.15235	-8.82014
7.1437	5.53488
-0.995955	17.2882
3.90455	-4.06342
9.40533	-2.89319
11.0389	11.0566
-1.19336	-8.68324
5.15227	-8.0867
10.1389	1.05302
13.4893	15.9978
0.269018	2.47597
5.02883	6.08266
3.74168	-3.56405
6.79828	4.99059
8.75781	-2.55741
1.09603	10.8999
3.07026	11.3177
8.21368	-4.75123
3.21965	6.48596
7.19364	2.00133
0.242844	19.3
3.90046	1.13643
7.90311	3.56533
4.55588	4.96059
13.0909	4.43865
4.7959	-0.505725
-4.85594	-12.0786
1.80978	-8.66323
10.5427	-10.807
1.14663	0.270163
6.9143	3.24786
2.25504	-6.8616
-0.685456	-8.19271
8.07718	13.6806
4.7658	1.5353
2.38754	11.5054
10.86	-8.88521
6.46907	11.3311
6.14506	7.05888
7.177	11.7532
9.41202	5.71036
7.01953	7.74657
5.39167	4.62068
5.37932	1.96989
6.52277	-1.64593
7.2634	2.59378
3.94104	-3.02454
2.14292	8.43036
4.34584	5.55667
-3.13672	-12.8224
-0.495549	6.46536
0.419159	7.14487
-2.05768	25.5696
0.521159	11.0483
7.89376	8.41591
6.8186	12.2578
3.66218	2.17226
-1.23267	7.21773
4.93827	4.71164
6.60288	11.2113
0.0587674	13.8679
10.3362	2.52648
4.15937	2.72003
9.20016	-6.51771
0.470131	0.182175
4.03345	6.83852
4.64434	0.915066
5.36164	-5.91826
9.14865	6.99654
11.9959	-0.429396
5.78952	11.2563
1.68015	9.71652
2.15407	2.61229
2.31826	2.79673
3.24813	-4.33216
7.87684	2.71009
6.7099	-8.6622
6.23793	-2.35271
2.59621	9.90299
-0.156643	0.53272
2.87078	7.42445
0.897163	-3.9337
-1.37636	-10.3684
-2.42372	8.49855
9.05931	-1.53406
5.4562	3.91489
6.54422	-2.54704
5.15672	-2.20199
10.3597	7.21332
-0.575155	32.5065
2.40292	-5.312
2.46038	-1.3466
6.23596	-2.01447
3.36011	2.70152
2.67734	13.2434
4.46852	11.1528
5.16422	-4.74786
6.89922	14.6302
1.86388	8.30124
15.5231	1.99725
6.99165	5.53653
7.87954	-1.99476
6.59704	4.2884
0.174013	4.08061
7.81529	2.39207
6.29648	2.45814
4.80866	8.19962
3.91315	9.32013
0.680659	11.6226
6.4965	-3.11291
-1.48912	6.87837
2.75193	-0.535152
1.97629	12.9383
7.26527	3.33394
4.94196	0.0417356
5.07695	-3.42762
9.62315	12.0691
-0.381762	9.08161
0.769175	3.02112
1.986	0.934881
4.92405	8.81727
0.0214237	14.5475
5.23763	-8.33955
5.1045	0.374204
2.06045	3.51454
5.43395	9.75313
6.72729	1.27548
7.49793	3.13553
5.81414	8.58362
3.44031	9.40361
4.71862	0.947787
5.14515	-9.1816
3.36632	11.6969
-1.28435	0.892717
2.34037	8.01689
-0.36122	-2.85499
1.71355	-3.37193
7.99988	7.82258
5.76967	0.143107
0.905576	-6.15202
8.44277	8.23022
-0.484051	-18.3415
0.265206	-2.21699
-2.70573	9.68321
3.18219	17.0619
5.49102	-2.06068
7.1924	5.72554
0.918962	7.79454
5.8091	-9.75499
7.43315	1.60713
7.35517	9.19335
6.86619	8.35964
3.30157	11.5375
9.72288	1.96311
6.08772	2.23891
-1.48708	3.06668
8.25542	8.23566
0.960731	-2.16547
9.91897	13.6471
3.24483	0.743006
12.4223	1.74394
10.6425	3.74886
-0.634889	11.6863
10.1384	-2.7364
4.61301	3.97921
1.8658	-6.95767
1.65265	1.98989
-0.64324	8.739
6.41529	-11.4864
6.85875	17.0131
8.22107	4.97368
12.2955	-3.18982
-4.81539	4.10631
8.46986	4.21048
1.40698	1.01
-0.261622	18.558
6.0509	9.3727
3.71164	5.17838
0.6178	-2.1004
2.17046	6.56582
4.38149	12.445
13.1311	27.7534
0.697854	12.3315
-0.341469	1.66067
6.43853	4.8493
7.99914	-6.40585
1.70682	12.6773
0.0781558	9.14702
-2.87563	-6.20691
3.85543	17.2689
0.393238	17.6274
6.79034	11.7832
7.25854	13.66
4.47843	3.07066
8.20053	-9.56335
4.90195	-1.63951
0.737423	3.38581
-8.44215	0.336182
3.47826	-9.97365
4.02522	-1.11209
5.00722	1.54343
0.708748	7.11216
4.70969	-19.1439
-0.389929	-5.94499
10.3791	-12.8968
1.07019	-13.5719
5.39531	8.85901
8.60809	8.44539
0.672842	-0.227338
1.19085	-9.47947
10.1983	-7.5094
7.47388	-9.89367
2.19667	6.2514
6.12011	-0.374398
1.19127	17.266
10.8443	5.52303
7.44743	-4.40078
-2.52636	2.25473
1.22447	2.40926
4.0601	10.7227
8.3412	-0.911672
3.75373	16.6443
5.44534	-0.0900235
6.95886	1.42823
3.07641	15.5157
2.01811	4.13495
3.91056	-0.872729
1.38769	-13.9061
0.161611	11.4496
2.39373	9.54119
6.26476	6.04199
0.297833	5.92773
-1.62557	-1.48204
6.2176	2.73956
2.81928	-3.78234
-2.41335	-3.00339
2.1701	0.0453289
-0.414074	11.846
4.90547	9.58125
5.14028	-5.47648
4.958	13.7145
3.51743	-4.78925
-2.41447	5.81416
2.95496	8.43992
7.8699	11.7694
13.8424	-0.421108
-1.92912	-1.6225
3.23786	16.5998
7.31352	-8.11082
10.3741	-5.97595
1.81889	-0.365246
7.85027	17.8215
-0.169556	23.4535
6.72002	11.0527
5.7996	-3.94979
4.01242	-6.60091
4.29632	10.1497
2.53611	9.68381
5.60254	10.0896
3.84459	0.466117
2.62868	8.98888
0.816855	8.87261
3.23738	12.8783
0.521151	5.9916
2.04644	10.6752
-4.91426	10.5873
3.85161	-0.807646
8.89546	-2.7446
2.91134	4.54749
6.4443	18.2707
11.3045	1.9523
-0.748165	10.5913
3.96887	3.93543
7.6287	12.5056
-3.62874	9.40753
7.11647	14.666
9.07358	6.15926
5.00346	12.1681
7.44917	10.7491
3.11278	-3.30111
5.25982	-0.614254
1.92375	12.245
9.26559	5.31028
7.5178	-11.3066
9.97864	-3.27662
0.346208	1.94635
2.25497	4.47128
4.54493	11.8369
5.38605	3.36462
6.063	13.5331
8.42081	4.52252
6.64956	3.26533
0.366195	3.11295
8.17814	10.658
8.23889	2.6616
9.12383	4.04081
16.8043	-0.0503739
11.0526	-5.18005
2.29194	2.96295
4.69124	14.7578
2.10977	13.6388
-1.60814	-5.28292
-3.11133	-3.56212
-0.564835	7.0762
8.69312	-2.19988
6.29767	-1.66166
3.92106	-7.29998
7.14798	-2.94899
4.89252	-2.53149
1.45738	-0.0289935
13.0805	-5.43495
5.61643	0.0327043
0.744166	3.10688
-0.1926	3.05056
9.41854	0.597552
0.738265	11.095
4.22728	-4.04754
5.20122	3.40595
4.71137	-1.66502
3.06755	7.07927
4.7102	19.9547
-0.0828447	-3.39816
4.38999	3.12591
6.86753	18.452
-0.614365	9.95129
10.9136	4.43573
4.36391	-0.841748
9.50952	15.5582
4.79712	10.4349
1.367	11.0747
0.515624	10.4852
3.7044	8.14368
-0.0627435	13.1101
8.11825	7.40817
-1.39083	8.683
8.30448	8.17179
2.17352	9.31074
0.522599	15.922
6.36968	0.928565
8.70111	-2.71616
6.57759	11.0623
5.52613	10.001
5.72711	-0.550553
-0.0781374	16.3696
7.5973	4.6735
-1.59893	4.41443
0.501751	-1.20842
4.46702	3.35676
-2.16993	-7.04963
3.00976	-5.07559
4.19054	9.87314
1.97492	7.36339
-2.5632	9.88973
1.88805	14.8862
1.24182	0.938566
0.059749	0.24461
-2.13988	6.56623
-5.85083	17.7416
-0.37599	-2.60339
2.25511	12.9689
7.83884	-0.107137
6.53137	17.9781
1.5955	11.2118
2.53474	-0.462429
5.89922	12.4161
3.85237	-6.38795
1.28165	2.93269
-0.801713	-5.25697
-0.0933102	12.1247
6.30683	19.8521
0.684687	-1.57368
2.53076	-3.3932
8.79335	10.3765
3.37129	-2.78787
11.8982	6.05758
5.15394	-6.68901
8.23889	-6.70189
-5.71569	1.85414
-5.2918	12.9723
3.76623	-5.40086
-1.85735	3.85223
2.48104	-7.46017
3.16023	-3.06844
9.09545	0.189033
5.69534	1.01522
3.13971	11.015
1.72578	8.3651
0.1498	8.44911
4.03991	-2.44888
1.08409	-6.69602
0.568049	13.0679
-0.527951	20.1363
0.70891	8.02062
7.32594	7.30897
4.75389	-9.68807
4.27853	-5.85751
4.78992	4.03623
4.26918	13.7788
1.78612	9.39982
3.0268	-2.50834
4.09979	-1.87878
-0.242158	9.69739
9.59606	13.5665
0.0273541	10.0073
-5.13589	10.2399
5.63096	5.36661
1.01805	3.3334
3.36527	-6.45457
5.46726	14.2091
2.81186	11.4526
5.15033	5.99573
4.03705	-20.3323
-0.306952	0.855466
3.39294	-7.00911
5.77761	-1.48252
0.173859	-1.49053
5.93096	3.36057
2.00221	0.837556
-5.41926	-6.80347
1.80949	-6.29658
3.94977	5.94138
2.37378	-1.76252
0.841297	-0.144357
9.39959	20.6454
4.18335	-5.67947
4.4739	13.6445
1.16657	1.79853
-1.63752	4.0431
3.80743	0.443186
10.9608	-4.43218
5.64772	6.99894
8.11311	1.31365
-4.02239	4.90653
-2.25797	14.4262
4.36312	-4.40758
-2.18611	4.13441
0.462595	-3.45403
3.1051	16.9436
8.83266	11.4669
-0.665047	10.2156
4.73421	4.26632
9.92415	5.51543
11.597	-3.15555
-1.92481	11.7596
11.1836	-10.8261
-0.305102	0.195345
7.77407	5.07879
4.62115	-6.80092
0.642821	0.973731
2.73631	-9.14181
-1.10736	1.58893
0.602703	-2.36158
0.448011	30.0559
-0.620605	-7.29765
3.09426	0.30978
4.18882	-0.649945
3.26945	4.87204
7.79391	5.73521
0.651223	-8.59678
7.4285	-3.61221
-0.595389	-5.27502
10.1565	3.6555
-2.13722	-1.9187
4.60493	-2.90188
-1.47424	-4.44873
7.0622	-8.70847
6.42962	16.1843
0.181696	15.2399
0.0303259	-5.9342
4.05373	11.5242
7.23254	7.80312
5.13747	2.67151
-0.334202	1.67781
11.1413	3.56977
7.52737	8.10589
1.8489	7.2863
-0.0764841	5.40315
8.21872	13.3706
1.40617	21.23
0.227049	23.0198
-2.22327	0.181762
2.4755	-7.94083
2.44544	-10.8948
12.539	1.12144
7.03938	-0.120495
7.18033	6.15167
3.73751	6.96379
2.01556	-5.09355
-0.389658	10.4273
2.83544	1.06916
1.52287	9.67837
7.80207	-3.56213
2.41891	14.5576
-0.204492	0.0635952
9.39298	-7.11657
0.825931	11.2704
-1.17469	13.0679
-0.65707	-2.31208
7.41303	6.81174
1.31494	3.50956
0.362997	-7.12051
3.91111	-2.66979
5.31296	-7.71662
1.81957	6.72932
2.86739	13.6009
5.29498	17.2344
1.15711	7.91748
1.13128	0.544917
4.85419	-5.84289
-1.06376	16.9896
0.593731	-10.12
4.34447	-2.7313
8.94246	10.7668
1.3734	-6.68818
1.30191	-5.30556
7.22689	7.82264
10.1165	1.1689
-4.63945	13.8112
1.89471	5.67627
6.30704	9.23123
6.78917	-3.80021
3.49765	-0.59678
9.84101	1.53238
9.58731	16.1314
-4.10639	6.74156
3.69005	11.5573
9.06872	-2.70192
-0.526031	12.0801
1.82353	8.17713
2.63184	-3.25614
0.0697414	-8.85183
4.99915	-2.25544
-0.410993	-2.12858
3.29702	-6.32828
2.81185	3.84156
3.44108	1.11271
